open_idx,close_idx,side,entry_price,close_price,qty,pnl_usd,pnl_pct,close_reason,confluence_score,duration_candles
0,2,LONG,0.15421,0.15320857142857144,64.84663770183515,-0.0689392757556948,-0.0344696378778474,SL,4,2
0,10,LONG,0.5497,0.5447714285714286,18.191740949608878,-0.09365929468021454,-0.04682964734010727,SL,4,10
0,11,SHORT,1.2019,1.3396214285714285,8.320159747067144,-1.1498642863085828,-0.5749321431542914,SL,4,11
0,6,SHORT,299.36,302.86428571428576,0.050106894708711915,-0.18158887531495904,-0.06052962510498635,SL,5,6
0,7,LONG,0.07194,0.07368428571428572,139.00472616068944,0.238463958060288,0.119231979030144,TP,4,7
0,2,SHORT,0.24,0.24321428571428572,41.66666666666667,-0.1379285714285719,-0.06896428571428595,SL,4,2
0,1,SHORT,141.4,142.45642857142857,0.03536067892503536,-0.03935603152151941,-0.03935603152151941,SL,3,1
0,2,LONG,15.075,15.006857142857141,0.6633499170812603,-0.049202558635394994,-0.024601279317697497,SL,4,2
0,2,SHORT,4.157,4.08575,2.405580947798893,0.16739764253067121,0.08369882126533561,TP,4,2
0,1,SHORT,0.15089,0.1523307142857143,66.27344423089669,-0.0994810978669425,-0.04974054893347125,SL,4,1
0,3,SHORT,3.283,3.218928571428571,1.5229972586049345,0.0955806100691879,0.0955806100691879,TP,3,3
0,1,LONG,1.932,1.9075714285714285,5.175983436853002,-0.1304418811002664,-0.0652209405501332,SL,4,1
0,1,LONG,0.01892,0.018641428571428573,264.27061310782244,-0.07561824222289289,-0.07561824222289289,SL,3,1
0,1,LONG,300.71,302.11,0.016627315353663,0.021278241495128768,0.021278241495128768,SOFT_EXIT,3,1
0,8,SHORT,465.28,448.68035714285713,0.010746217331499313,0.17638336976812716,0.17638336976812716,TP,3,8
0,1,LONG,0.0729,0.0729,68.58710562414265,-0.002,-0.002,SOFT_EXIT,3,1
0,22,SHORT,1.2868,1.35325,7.77121541809139,-0.5203972645321738,-0.2601986322660869,SL,4,22
0,4,SHORT,459.48,468.5028571428572,0.01088186645773483,-0.10018552649579048,-0.10018552649579048,SL,3,4
0,1,LONG,0.0045712,0.0045581,1093.8046902345118,-0.016328841442072393,-0.016328841442072393,SOFT_EXIT,3,1
0,6,SHORT,90518.1,90851.89285714286,5.523757127027633e-05,-0.020437906735937303,-0.020437906735937303,SL,3,6
0,17,LONG,0.08074,0.08483285714285715,123.85434728758979,0.5029181499699217,0.25145907498496084,TP,4,17
0,12,SHORT,137.03,135.30392857142857,0.03648836021309202,0.060981516039240666,0.060981516039240666,TP,3,12
0,3,SHORT,113.36,115.50642857142857,0.08821453775582216,-0.19334620425446122,-0.09667310212723061,SL,4,3
0,1,LONG,1.842,1.85,5.4288816503800215,0.0394310532030402,0.0197155266015201,SOFT_EXIT,4,1
0,3,SHORT,14.353,14.19067857142857,0.6967184560719013,0.1090923351016717,0.05454616755083585,TP,4,3
0,3,LONG,0.02002,0.02110535714285714,249.75024975024976,0.26906821749678855,0.26906821749678855,TP,3,3
0,1,LONG,0.08398,0.08258714285714286,119.07597046915933,-0.16985581601061445,-0.08492790800530722,SL,4,1
0,14,SHORT,2993.51,3013.067857142857,0.003340560078302728,-0.06933419678857544,-0.03466709839428772,SL,4,14
0,6,LONG,90745.2,91248.11785714285,5.5099333077672426e-05,0.02571043852142313,0.02571043852142313,TP,3,6
0,10,SHORT,1.2799,1.32005,7.8131103992499416,-0.3176963825298844,-0.1588481912649422,SL,4,10
0,1,LONG,0.2854,0.27999285714285715,35.0385423966363,-0.19345840424466829,-0.09672920212233414,SL,4,1
0,4,SHORT,877.61,881.5157142857144,0.005697291507617278,-0.024251992831179785,-0.024251992831179785,SL,3,4
0,2,LONG,3007.93,3030.6699999999996,0.003324545451523141,0.07160016356763549,0.035800081783817744,TP,4,2
0,4,SHORT,0.227,0.22964285714285715,44.052863436123346,-0.12042542479546878,-0.06021271239773439,SL,4,4
0,1,LONG,138.46,137.45214285714286,0.07222302470027445,-0.07679049132291983,-0.038395245661459916,SL,4,1
0,1,SHORT,1.843,1.862,5.425935973955507,-0.10709278350515533,-0.053546391752577666,SL,4,1
0,6,SHORT,442.6,431.7164285714286,0.022593764121102575,0.24190084565231423,0.12095042282615712,TP,4,6
0,3,SHORT,33.903,33.209357142857144,0.14747957407899007,0.10029815313436201,0.10029815313436201,TP,3,3
0,9,LONG,13.279,13.167857142857143,1.1296031327660216,-0.13154731961313793,-0.043849106537712644,SL,5,9
0,3,LONG,0.0046456,0.004595635714285714,1076.2872395384882,-0.05577592314694119,-0.05577592314694119,SL,3,3
0,3,SHORT,179.42,176.2485714285714,0.02786757329171776,0.08638001815373365,0.08638001815373365,TP,3,3
0,1,SHORT,0.535,0.5285714285714286,9.345794392523365,0.05808010680907897,0.05808010680907897,TP,3,1
